timestep,edge_id,edge_cpu_available,edge_memory_available,edge_queue_length,edge_latency_current,edge_energy_level,is_failed,is_degrading,is_isolated
379,33,6088.48,27.2315,8,14.38,735.98,0,0,0
379,34,1369.93,17.6522,1,4.45,3384.66,0,1,0
379,35,912.36,2.1713,4,6.36,1547.28,0,0,0
379,36,4256.78,7.1467,5,25.55,736.02,0,0,0
379,37,603.11,0.6465,4,8.42,2797.67,0,1,0
379,38,7291.81,38.6621,1,13.57,2117.83,0,0,0
379,39,1081.17,2.9207,17,19.61,3112.41,0,0,0
379,40,5560.74,8.8879,5,6.5,4702.43,0,0,0
379,41,3723.55,6.342,5,19.32,1266.08,0,0,0
379,42,7317.47,37.6251,4,3.02,2930.42,0,0,0
379,43,446.48,1.8334,4,3.19,669.18,0,1,0
379,44,6416.2,61.0358,6,7.95,1220.22,0,0,0
379,45,3921.26,16.7397,6,6.87,1587.4,0,0,0
379,46,5095.5,20.2387,3,31.02,1409.08,0,0,0
379,47,1973.58,4.3156,5,12.51,5523.81,0,0,0
379,48,6799.88,33.9864,2,30.67,514.92,0,0,0
379,49,4570.81,6.6057,1,16.48,1165.12,0,0,0
379,50,1232.15,2.53,7,22.25,883.84,0,0,0
380,1,4489.19,10.0759,3,31.7,1174.47,0,0,0
380,2,611.36,2.0444,4,5.0,838.68,0,0,0
380,3,1484.85,9.4159,2,25.91,1083.58,0,0,0
380,4,2373.81,16.3979,2,5.96,1430.0,0,0,0
380,5,4851.87,14.2256,3,13.76,3155.49,0,0,0
380,6,548.57,2.7439,21,15.64,3636.42,0,0,0
380,7,2276.48,4.0427,5,28.27,1841.62,0,0,0
380,8,2550.43,10.6073,4,34.5,594.79,0,0,0
380,9,1012.54,3.0167,1,20.58,822.62,0,0,0
380,10,884.83,3.0666,3,5.36,1041.1,0,0,0
380,11,4012.45,5.8124,2,8.54,6665.6,0,0,0
380,12,6878.7,49.7868,6,30.21,4387.19,0,0,0
380,13,349.95,2.681,17,15.33,1118.4,0,0,0
380,14,2516.28,23.3298,3,34.0,7029.1,0,0,0
380,15,11886.62,57.3288,4,32.54,7160.95,0,0,0
380,16,1830.92,5.9421,4,5.05,1386.36,0,0,0
380,17,0.0,4.856,83,16.51,1209.16,0,0,0
380,18,667.19,1.476,16,27.03,6901.3,0,0,0
380,19,17712.27,28.0595,4,18.2,4080.78,0,0,0
380,20,1917.0,16.2545,3,29.66,1871.49,0,0,0
380,21,1707.56,4.8161,5,5.8,2245.93,0,1,0
380,22,1017.02,3.5103,4,4.27,6685.26,0,0,0
380,23,860.08,7.3704,3,10.0,3764.29,0,1,0
380,24,3816.39,6.6351,5,18.78,2141.55,0,0,0
380,25,5445.41,3.952,3,10.46,6678.0,0,0,0
380,26,3807.31,5.9472,1,17.66,2579.43,0,0,0
380,27,3691.32,16.5512,2,14.69,3029.29,0,0,0
380,28,2572.62,6.8083,3,33.7,4283.97,0,0,0
380,29,4585.35,18.0308,3,7.02,5237.98,0,0,0
380,30,1769.16,3.4242,6,28.97,312.2,0,0,0
380,31,5316.07,58.9002,2,20.66,828.35,0,0,0
380,32,3452.58,11.9195,6,3.53,4130.64,0,0,0
380,33,4237.73,31.8788,2,19.51,849.05,0,0,0
380,34,1034.28,8.4871,1,9.29,5713.32,0,1,0
380,35,333.71,2.4039,47,30.51,2321.12,0,0,0
380,36,7063.33,8.4373,5,9.99,916.27,0,0,0
380,37,179.88,1.0094,3,18.91,4381.01,0,1,0
380,38,15247.53,21.2422,4,30.55,2314.23,0,0,0
380,39,1219.15,3.9768,3,9.26,1371.39,0,0,0
380,40,4773.99,6.0546,9,5.89,7073.87,0,0,0
380,41,3112.95,3.93,1,33.48,1279.83,0,0,0
380,42,11720.89,30.4424,0,15.44,3431.8,0,0,0
380,43,11.29,1.5967,5,12.17,887.07,0,1,0
380,44,9775.72,43.2951,6,24.23,3630.64,0,0,0
380,45,3775.44,15.9018,1,7.13,1649.9,0,0,0
380,46,5289.76,19.5258,6,9.19,4200.06,0,0,0
380,47,987.6,4.2235,1,12.46,6198.1,0,0,0
380,48,4166.24,24.9576,75,7.94,423.81,0,0,0
380,49,2987.79,4.0108,5,5.62,584.86,0,0,0
380,50,1399.05,2.6878,6,29.68,1000.68,0,0,0
381,1,3620.4,14.228,1,27.95,661.84,0,0,0
381,2,749.61,4.1891,5,29.22,1006.71,0,0,0
381,3,1575.08,8.4347,9,28.53,1978.16,0,0,0
381,4,4675.06,11.1457,4,6.32,1052.9,0,0,0
381,5,2823.55,17.8908,3,5.44,4886.58,0,0,0
381,6,756.45,1.6569,4,18.95,2702.23,0,0,0
381,7,1896.24,2.907,2,23.92,2454.7,0,0,0
381,8,2639.79,17.3463,6,10.14,792.94,0,0,0
381,9,1300.97,2.0057,7,32.34,1267.6,0,0,0
381,10,768.87,3.8143,7,21.85,1457.37,0,0,0
381,11,4409.31,5.038,7,24.86,6665.6,0,0,0
381,12,8903.39,48.324,4,31.23,6000.47,0,0,0
381,13,1344.82,3.4117,4,6.98,593.91,0,0,0
381,14,2340.71,19.0914,6,7.78,6552.68,0,0,0
381,15,15399.38,72.6553,2,13.05,2297.42,0,0,0
381,16,2823.66,8.3823,4,30.35,3219.81,0,0,0
381,17,1485.16,3.6972,6,33.1,2999.39,0,0,0
381,18,423.98,1.545,6,20.25,4249.75,0,0,0
381,19,14789.57,23.3783,6,20.93,2407.54,0,0,0
381,20,2980.03,21.1125,5,14.75,861.3,0,0,0
381,21,974.3,17.4466,2,26.63,2557.3,0,1,0
381,22,498.91,3.3908,7,19.47,4319.44,0,0,0
381,23,46.41,6.2971,6,8.47,2548.36,0,1,0
381,24,6490.75,3.8031,6,23.82,1867.19,0,0,0
381,25,5285.65,3.6805,3,27.78,5812.4,0,0,0
381,26,4889.79,12.0114,5,33.36,2867.15,0,0,0
381,27,2305.32,15.384,3,10.44,2092.52,0,0,0
381,28,1555.07,11.4869,6,30.03,3160.69,0,0,0
381,29,5004.24,13.6246,6,26.88,5471.82,0,0,0
381,30,2894.33,4.7182,2,16.61,957.18,0,0,0
381,31,10772.64,33.8596,8,12.51,468.06,0,0,0
381,32,3427.69,11.1209,4,7.62,4458.64,0,0,0
381,33,4368.82,29.0234,1,24.1,1194.01,0,0,0
381,34,2598.29,8.0301,6,22.78,3860.98,0,1,0
381,35,554.94,3.2078,2,7.3,2996.9,0,0,0
381,36,5540.68,11.4824,2,26.4,500.6,0,0,0
381,37,16.06,1.9135,5,18.57,3894.59,0,1,0
381,38,7706.41,30.2518,3,24.76,2843.49,0,0,0
381,39,1484.15,1.6371,4,6.32,2141.3,0,0,0
381,40,2813.26,6.6576,1,12.39,5887.68,0,0,0
381,41,5070.17,3.3501,3,8.47,1524.85,0,0,0
381,42,14452.27,45.9703,4,21.16,1586.25,0,0,0
381,43,0.0,2.877,9,30.29,762.51,0,1,0
381,44,5214.14,90.0173,6,23.56,3270.55,0,0,0
381,45,4974.98,22.4575,1,20.74,1649.9,0,0,0
381,46,3722.66,21.2215,7,18.11,3412.34,0,0,0
381,47,1009.75,3.2053,2,22.71,3817.01,0,0,0
381,48,9954.92,20.5038,3,21.7,603.12,0,0,0
381,49,5710.01,3.6922,3,7.93,1002.57,0,0,0
381,50,1370.58,2.357,7,10.97,488.64,0,0,0
382,1,4391.13,16.6503,10,21.68,735.18,0,0,0
382,2,322.05,4.7817,7,7.52,478.75,0,0,0
382,3,1949.25,16.7299,4,5.18,2848.05,0,0,0
382,4,2594.68,12.1648,4,11.32,702.9,0,0,0
382,5,4950.05,8.9006,5,16.89,5151.23,0,0,0
382,6,1563.26,2.5662,4,17.25,7078.11,0,0,0
382,7,1940.48,5.494,1,19.5,1538.54,0,0,0
382,8,3287.04,7.6437,5,9.98,630.76,0,0,0
382,9,220.66,3.6639,54,34.18,1290.88,0,0,0
382,10,569.93,4.2323,7,5.82,610.81,0,0,0
382,11,3946.19,8.3069,0,31.8,3929.74,0,0,0
382,12,4453.09,39.9109,5,18.77,3595.67,0,0,0
382,13,1407.34,2.4465,7,32.11,709.91,0,0,0
382,14,1268.34,21.9758,1,32.28,7029.1,0,0,0
382,15,12075.44,52.6967,3,12.71,3542.91,0,0,0
382,16,4579.11,9.694,1,19.48,1789.55,0,0,0
382,17,2501.29,3.0049,4,13.84,1171.49,0,0,0
382,18,741.59,1.6137,2,21.14,5182.86,0,0,0
382,19,14769.03,25.3695,3,30.93,3279.85,0,0,0
382,20,4498.24,15.6026,4,8.35,650.86,0,0,0
382,21,502.09,10.3197,3,19.82,1620.53,0,1,0
382,22,1408.79,5.2376,7,4.27,2676.0,0,0,0
382,23,185.28,19.6304,5,24.88,2537.82,0,1,0
382,24,6450.14,6.7859,5,20.92,2483.54,0,0,0
382,25,1919.38,3.4896,4,28.57,6285.86,0,0,0
382,26,5962.38,12.5107,0,23.08,2863.16,0,0,0
382,27,1951.76,18.1372,10,8.31,2383.92,0,0,0
382,28,1898.94,9.0903,2,22.72,3506.16,0,0,0
382,29,2027.5,15.3228,4,28.87,3834.68,0,0,0
382,30,1188.68,4.599,3,18.57,433.22,0,0,0
382,31,8034.06,33.5404,5,14.43,411.3,0,0,0
382,32,4727.07,7.4762,8,33.71,1837.07,0,0,0
382,33,12035.86,21.7645,10,5.47,1853.72,0,0,0
382,34,2447.48,13.2232,4,22.0,5228.5,0,1,0
382,35,457.48,4.078,7,5.18,1485.88,0,0,0
382,36,2904.84,8.0515,2,11.16,1145.7,0,0,0
382,37,745.99,1.7046,4,23.39,2548.47,0,1,0
382,38,7889.94,21.1616,2,20.27,1773.24,0,0,0
382,39,1227.67,3.3182,5,31.27,1470.67,0,0,0
382,40,2118.59,7.807,52,24.03,5170.56,0,0,0
382,41,5287.61,7.2655,2,21.71,1081.47,0,0,0
382,42,15675.95,69.0758,5,11.73,3431.8,0,0,0
382,43,99.28,2.5196,5,3.99,1728.1,0,1,0
382,44,4914.33,91.0778,3,28.54,3711.8,0,0,0
382,45,2846.29,17.4849,5,29.47,951.38,0,0,0
382,46,2781.62,13.0547,4,13.43,2707.0,0,0,0
382,47,1583.67,2.9371,2,25.61,6198.1,0,0,0
382,48,16087.22,27.7233,5,14.05,513.17,0,0,0
382,49,2451.21,4.6655,2,30.6,1495.01,0,0,0
382,50,1572.0,1.7902,4,28.34,942.8,0,0,0
383,1,2263.09,9.6369,6,14.52,855.68,0,0,0
383,2,477.59,4.6664,4,33.87,874.51,0,0,0
383,3,3398.72,18.1824,1,10.88,1851.43,0,0,0
383,4,4357.62,18.4405,6,8.31,796.25,0,0,0
383,5,2970.19,21.4417,4,9.03,4382.55,0,0,0
383,6,1964.47,2.7203,8,20.1,3724.59,0,0,0
383,7,2260.47,4.2029,2,5.8,3038.21,0,0,0
383,8,2463.89,14.5967,2,7.47,466.29,0,0,0
383,9,1201.27,1.681,62,14.24,584.72,0,0,0
383,10,1129.45,1.9918,6,7.22,807.46,0,0,0
383,11,2978.61,9.2269,1,22.79,6197.35,0,0,0
383,12,9839.92,41.8021,3,14.0,3134.26,0,0,0
383,13,580.91,4.8998,4,17.56,1118.4,0,0,0
383,14,2901.91,21.2345,3,29.12,5608.91,0,0,0
383,15,14691.82,67.1361,4,5.95,2758.01,0,0,0
383,16,3252.2,5.3986,6,28.24,1826.21,0,0,0
383,17,1878.47,4.9569,2,19.55,1777.93,0,0,0
383,18,477.46,1.5026,3,28.28,6368.33,0,0,0
383,19,18758.12,34.716,2,27.26,5226.31,0,0,0
383,20,4383.07,13.1868,4,23.69,1984.2,0,0,0
383,21,319.26,19.0635,3,4.94,1965.26,0,1,0
383,22,1370.82,5.2117,3,26.22,2376.22,0,0,0
383,23,752.68,6.2585,1,30.91,5566.03,0,1,0
383,24,6123.03,8.7375,5,15.27,2094.04,0,0,0
383,25,2252.91,3.5336,1,10.8,4030.07,0,0,0
383,26,3646.58,11.1645,3,19.56,2797.45,0,0,0
383,27,3729.48,16.8936,4,4.25,2340.48,0,0,0
383,28,3625.18,11.3211,3,33.47,4108.12,0,0,0
383,29,4138.82,7.1468,3,18.02,4552.49,0,0,0
383,30,3158.82,2.674,5,25.91,908.16,0,0,0
383,31,13961.97,54.6592,3,14.26,416.01,0,0,0
383,32,4718.8,7.8868,0,3.76,2533.47,0,0,0
383,33,11268.68,32.1595,3,13.79,1587.33,0,0,0
383,34,558.87,9.8084,3,24.0,5349.63,0,1,0
383,35,1136.34,3.2963,5,12.64,1298.43,0,0,0
383,36,3256.68,7.7951,2,14.81,553.93,0,0,0
383,37,534.24,2.0855,8,21.54,1963.6,0,1,0
383,38,6392.45,17.212,4,27.95,1085.69,0,0,0
383,39,1170.51,2.6218,3,14.32,1719.42,0,0,0
383,40,7628.63,7.8822,5,30.26,5299.93,0,0,0
383,41,3496.7,4.2789,4,19.99,2364.5,0,0,0
383,42,13138.45,65.3389,1,34.43,2295.54,0,0,0
383,43,22.42,1.8558,1,28.02,1521.7,0,1,0
383,44,10596.03,85.1998,10,18.22,2648.91,0,0,0
383,45,2401.24,10.562,5,19.46,939.4,0,0,0
383,46,6193.64,17.4444,4,11.23,2918.33,0,0,0
383,47,1312.74,3.1973,3,27.22,2642.53,0,0,0
383,48,16270.4,14.0545,1,25.75,903.49,0,0,0
383,49,6176.9,7.3666,6,33.21,1321.77,0,0,0
383,50,590.47,1.0406,6,25.74,939.43,0,0,0
384,1,5788.73,13.6376,3,19.44,1107.28,0,0,0
384,2,622.59,3.6372,4,32.69,509.11,0,0,0
384,3,3351.71,16.7068,5,17.68,3141.82,0,0,0
384,4,2465.35,13.0891,4,28.98,994.21,0,0,0
384,5,3764.17,16.7436,6,27.94,5130.83,0,0,0
384,6,1318.96,2.5974,6,21.47,7052.84,0,0,0
384,7,2194.93,5.4082,6,10.64,1802.0,0,0,0
384,8,2733.53,12.8653,6,28.05,1212.04,0,0,0
384,9,1825.56,3.0712,4,10.84,768.19,0,0,0
384,10,598.62,1.8665,5,18.25,1104.16,0,0,0
384,11,1228.8,6.0461,69,13.42,6272.19,0,0,0
384,12,8041.29,64.9591,4,26.86,4726.32,0,0,0
384,13,1106.44,2.4988,5,9.54,1118.4,0,0,0
384,14,2506.47,20.884,2,15.99,7029.1,0,0,0
384,15,7292.11,95.1177,6,32.25,4391.82,0,0,0
384,16,3657.08,6.565,4,15.04,2633.95,0,0,0
384,17,2448.18,4.4035,8,26.88,1107.83,0,0,0
384,18,1054.14,1.7081,6,24.78,6901.3,0,0,0
384,19,20660.14,44.631,4,7.01,1733.94,0,0,0
384,20,3201.51,12.5694,3,27.99,1574.01,0,0,0
384,21,2220.58,11.904,4,14.11,2282.89,0,1,0
384,22,1459.83,3.8713,3,20.58,4196.89,0,0,0
384,23,862.57,18.7139,3,21.31,6802.25,0,1,0
384,24,5777.6,5.6869,2,27.28,1549.74,0,0,0
384,25,2518.62,3.8904,2,7.74,4348.55,0,0,0
384,26,6044.12,8.2103,5,32.2,3836.9,0,0,0
384,27,1964.43,19.5939,2,19.17,4550.3,0,0,0
384,28,1949.3,8.7258,1,3.22,2809.89,0,0,0
384,29,1998.05,18.1019,6,32.8,4859.19,0,0,0
384,30,2159.35,5.609,3,28.09,415.47,0,0,0
384,31,14635.01,69.4513,5,25.84,738.92,0,0,0
384,32,2615.73,12.3937,4,33.79,5037.23,0,0,0
384,33,9558.6,23.369,3,6.92,1054.08,0,0,0
384,34,2587.9,14.2626,2,28.21,5235.37,0,1,0
384,35,411.85,2.1588,3,28.55,2546.48,0,0,0
384,36,5884.1,8.876,3,20.62,1071.03,0,0,0
384,37,569.48,1.3195,5,27.13,5036.18,0,1,0
384,38,10593.54,27.6886,5,34.32,922.49,0,0,0
384,39,1008.89,2.1153,3,18.21,2640.46,0,0,0
384,40,3206.26,6.3283,3,10.4,4985.87,0,0,0
384,41,2009.38,7.2581,4,9.63,1353.69,0,0,0
384,42,9946.18,71.6036,2,23.84,1560.99,0,0,0
384,43,11.29,1.2414,5,5.42,1407.42,0,1,0
384,44,9974.02,68.7081,7,14.61,2853.68,0,0,0
384,45,3693.56,14.9245,6,19.86,1649.9,0,0,0
384,46,2650.04,16.6121,1,27.76,3697.66,0,0,0
384,47,1007.34,1.9148,1,12.24,6198.1,0,0,0
384,48,7811.15,30.8882,2,30.63,641.99,0,0,0
384,49,3749.23,3.1591,7,4.29,552.69,0,0,0
384,50,1088.48,2.5483,5,8.08,729.42,0,0,0
385,1,3561.41,14.0247,10,24.14,916.84,0,0,0
385,2,377.15,5.3221,2,14.07,843.83,0,0,0
385,3,2383.01,15.6073,3,11.25,1424.67,0,0,0
385,4,3576.79,14.6816,2,26.44,1015.05,0,0,0
385,5,3648.6,10.4258,5,4.5,3666.04,0,0,0
385,6,1639.61,2.3096,5,26.67,5917.62,0,0,0
385,7,2038.73,4.6769,1,25.67,1192.73,0,0,0
385,8,2523.05,9.9674,4,18.15,667.91,0,0,0
385,9,1809.5,1.9248,6,6.58,1444.43,0,0,0
385,10,581.95,2.457,4,29.43,829.66,0,0,0
385,11,3087.73,5.6927,1,6.46,3319.72,0,0,0
385,12,5447.27,45.2235,6,27.89,2758.55,0,0,0
385,13,1305.53,3.8649,3,8.51,1118.4,0,0,0
385,14,3136.87,24.9893,5,4.75,6841.39,0,0,0
385,15,19158.99,81.4996,4,27.67,7379.1,0,0,0
385,16,2038.79,7.405,7,9.27,2335.32,0,0,0
385,17,3201.84,5.99,1,18.37,1738.78,0,0,0
385,18,1125.48,1.7606,5,10.68,6901.3,0,0,0
385,19,18501.8,46.3321,8,23.61,2621.45,0,0,0
385,20,2187.38,15.0837,4,20.33,1216.31,0,0,0
385,21,2381.11,6.9887,5,18.19,1907.3,0,1,0
385,22,633.71,4.5831,1,29.47,5559.98,0,0,0
385,23,1992.77,13.545,7,14.29,3412.05,0,1,0
385,24,4689.29,8.8248,5,25.84,1426.22,0,0,0
385,25,3159.17,5.5039,6,22.25,2938.24,0,0,0
385,26,2834.62,5.5151,3,7.18,2284.11,0,0,0
385,27,1712.38,16.7136,6,3.36,3734.46,0,0,0
385,28,3312.93,12.5653,4,8.11,2006.85,0,0,0
385,29,4131.25,8.9388,4,12.62,4569.13,0,0,0
385,30,3107.46,3.9329,2,8.18,499.55,0,0,0
385,31,11448.01,42.1709,6,29.39,759.44,0,0,0
385,32,5420.93,12.0889,3,13.1,5020.33,0,0,0
385,33,6886.03,28.7706,4,22.73,1638.94,0,0,0
385,34,2231.53,12.8369,4,4.52,5318.13,0,1,0
385,35,438.58,2.6799,5,12.18,1083.96,0,0,0
385,36,5950.79,12.1193,2,13.75,520.6,0,0,0
385,37,304.34,2.6609,6,4.42,2455.81,0,1,0
385,38,10800.54,29.1656,2,29.14,1189.08,0,0,0
385,39,1570.0,2.0341,2,10.92,1070.88,0,0,0
385,40,4005.42,4.3546,1,32.3,4920.77,0,0,0
385,41,4118.18,4.5167,7,5.78,1618.77,0,0,0
385,42,16095.03,51.5781,5,15.72,1835.75,0,0,0
385,43,11.29,1.5072,4,33.32,1237.23,0,1,0
385,44,10028.34,54.3394,1,22.27,3550.18,0,0,0
385,45,5020.54,17.2417,6,9.96,645.76,0,0,0
385,46,5902.41,19.4385,5,29.17,4092.0,0,0,0
385,47,1695.17,3.4259,2,22.09,5043.71,0,0,0
385,48,17458.07,28.1668,7,27.55,550.21,0,0,0
385,49,3808.46,6.6928,4,22.02,1163.44,0,0,0
385,50,1286.1,1.7594,5,4.22,963.14,0,0,0
386,1,2972.8,11.9958,4,16.02,1093.36,0,0,0
386,2,364.92,5.0143,5,5.41,364.78,0,0,0
386,3,1979.07,10.4433,4,28.57,1218.41,0,0,0
386,4,4359.48,17.3583,9,20.94,701.55,0,0,0
386,5,5440.04,16.6887,4,29.69,1788.94,0,0,0
386,6,899.68,2.4307,4,5.37,5375.44,0,0,0
386,7,2108.44,2.8949,4,14.95,1736.48,0,0,0
386,8,1420.56,17.0633,3,33.29,983.84,0,0,0
386,9,766.11,2.7853,3,10.87,1423.92,0,0,0
386,10,454.2,3.2219,2,32.35,655.19,0,0,0
386,11,3753.01,9.8818,6,29.44,3359.8,0,0,0
386,12,5081.22,40.4234,4,22.66,5024.25,0,0,0
386,13,694.58,3.8575,5,16.37,485.71,0,0,0
386,14,3459.8,21.2406,3,28.69,6808.9,0,0,0
386,15,6578.25,85.1462,3,32.55,2643.98,0,0,0
386,16,4096.57,4.1649,5,31.46,1836.85,0,0,0
386,17,1230.61,4.3614,5,6.49,1441.76,0,0,0
386,18,507.45,1.7645,4,5.24,5376.01,0,0,0
386,19,21376.96,26.4167,8,32.83,4012.13,0,0,0
386,20,4287.75,18.3293,4,31.21,1984.2,0,0,0
386,21,1329.67,19.0585,3,22.92,2060.7,0,1,0
386,22,996.11,2.424,6,31.35,4846.37,0,0,0
386,23,446.46,18.7048,4,28.36,6760.21,0,1,0
386,24,3381.96,7.2807,5,22.64,1330.48,0,0,0
386,25,5264.27,5.8082,6,19.04,5089.79,0,0,0
386,26,5058.88,5.975,4,33.25,3354.69,0,0,0
386,27,1955.2,18.6803,3,5.52,4459.69,0,0,0
386,28,3344.19,5.8523,1,7.24,2818.75,0,0,0
386,29,5836.04,13.9865,4,5.3,4499.69,0,0,0
386,30,1128.5,5.3753,3,10.46,454.98,0,0,0
386,31,10138.55,34.0647,5,11.21,733.41,0,0,0
386,32,4783.24,8.5563,5,14.14,2531.15,0,0,0
386,33,6313.85,21.5499,3,31.09,917.26,0,0,0
386,34,1620.21,6.0469,5,24.04,3579.94,0,1,0
386,35,1158.96,3.9388,4,6.61,1046.86,0,0,0
386,36,3216.91,9.4373,4,11.56,1302.23,0,0,0
386,37,514.16,1.9128,2,5.32,4524.02,0,1,0
386,38,12830.2,36.3428,8,28.18,1768.64,0,0,0
386,39,1076.96,1.7631,4,25.55,1280.81,0,0,0
386,40,6326.35,4.9654,2,32.85,3226.46,0,0,0
386,41,4185.31,4.421,3,16.6,1692.46,0,0,0
386,42,15860.48,58.4683,6,21.08,1229.45,0,0,0
386,43,11.29,2.9675,5,29.28,1454.5,0,1,0
386,44,9407.17,51.9785,2,25.28,2563.04,0,0,0
386,45,2622.31,13.6054,4,13.31,1006.59,0,0,0
386,46,2611.49,21.8011,5,34.54,3763.66,0,0,0
386,47,1390.19,1.8584,5,6.57,6198.1,0,0,0
386,48,10022.44,24.4634,6,6.73,736.66,0,0,0
386,49,3710.43,5.4907,3,22.09,764.64,0,0,0
386,50,1301.16,1.2775,4,5.28,443.06,0,0,0
387,1,5137.67,11.327,1,28.43,975.03,0,0,0
387,2,867.53,4.4276,7,10.53,853.42,0,0,0
387,3,2619.6,8.6397,6,12.04,1230.82,0,0,0
387,4,1506.2,10.0655,37,6.97,1153.06,0,0,0
387,5,5714.07,11.9052,2,34.54,2867.01,0,0,0
387,6,989.29,2.4362,6,28.28,5220.13,0,0,0
387,7,2278.32,3.6894,4,3.3,2429.89,0,0,0
387,8,2487.15,11.4568,4,28.63,806.86,0,0,0
387,9,918.39,2.3932,4,14.1,1055.64,0,0,0
387,10,389.47,3.9038,5,21.95,1358.56,0,0,0
387,11,4487.86,9.6596,5,32.84,4184.74,0,0,0
387,12,7579.48,51.7341,4,32.86,2495.44,0,0,0
387,13,1637.21,5.158,3,6.63,508.11,0,0,0
387,14,1591.64,19.2704,2,32.62,6822.81,0,0,0
387,15,12363.56,78.979,3,3.51,6612.48,0,0,0
387,16,3092.06,4.4975,3,4.26,3628.0,0,0,0
387,17,2835.62,3.2576,9,6.56,1997.02,0,0,0
387,18,620.26,1.8176,3,32.0,6513.47,0,0,0
387,19,11837.63,49.1791,3,28.43,4596.5,0,0,0
387,20,4106.66,12.5167,4,18.07,1984.2,0,0,0
387,21,2443.27,19.5589,3,19.39,2025.78,0,1,0
387,22,805.24,5.3034,6,14.25,3683.4,0,0,0
387,23,1044.05,15.1869,7,3.51,4892.85,0,1,0
387,24,2154.83,7.6644,6,7.36,2056.87,0,0,0
387,25,3152.64,3.3377,3,34.99,6678.0,0,0,0
387,26,2088.7,9.8196,6,16.59,1737.03,0,0,0
387,27,1844.93,15.3174,6,25.94,2679.6,0,0,0
387,28,2618.93,7.2342,8,16.8,4325.11,0,0,0
387,29,3405.53,10.2429,3,7.2,3028.25,0,0,0
387,30,1142.92,4.9296,4,14.94,897.57,0,0,0
387,31,9145.42,43.0329,5,15.8,387.94,0,0,0
387,32,3742.91,9.3961,3,21.09,5152.66,0,0,0
387,33,8624.1,27.8722,1,6.11,2069.27,0,0,0
387,34,439.07,10.3531,6,27.1,4009.84,0,1,0
387,35,24.6,3.6615,17,13.27,2996.9,0,0,0
387,36,5811.48,6.8665,1,21.46,447.34,0,0,0
387,37,229.77,1.3789,5,9.6,2776.98,0,1,0
387,38,7160.98,36.9686,5,34.55,994.36,0,0,0
387,39,1493.27,3.0953,8,14.57,2654.51,0,0,0
387,40,4015.86,5.3626,1,20.09,2550.67,0,0,0
387,41,1991.45,6.5929,3,6.58,1633.24,0,0,0
387,42,12140.97,62.9248,3,31.98,3411.51,0,0,0
387,43,11.29,1.6038,3,30.18,807.66,0,1,0
387,44,5061.57,66.0652,3,13.94,3720.42,0,0,0
387,45,1994.62,13.3658,3,18.02,766.73,0,0,0
387,46,5710.04,12.169,2,25.87,3376.5,0,0,0
387,47,1965.8,2.7353,1,18.23,4035.69,0,0,0
387,48,19061.89,16.0006,6,23.26,968.73,0,0,0
387,49,3096.36,6.4604,6,9.01,1098.47,0,0,0
387,50,1013.63,2.0175,6,23.63,464.36,0,0,0
388,1,3501.37,15.5821,3,20.26,539.81,0,0,0
388,2,882.97,5.3675,2,6.94,824.83,0,0,0
388,3,2127.89,11.8963,5,11.03,2910.64,0,0,0
388,4,3900.96,10.3796,5,30.63,1430.0,0,0,0
388,5,5921.85,16.5309,5,3.96,4585.12,0,0,0
388,6,743.42,1.4271,4,9.95,5336.89,0,0,0
388,7,2168.09,4.4306,6,21.09,2402.57,0,0,0
388,8,2477.58,16.3023,1,9.77,748.33,0,0,0
388,9,1351.61,3.0158,4,16.02,989.92,0,0,0
388,10,1117.7,4.6363,4,24.04,1369.39,0,0,0
388,11,3763.43,8.3916,4,3.31,6287.68,0,0,0
388,12,9668.09,32.9655,2,16.94,2945.81,0,0,0
388,13,747.76,5.0885,8,16.08,1012.27,0,0,0
388,14,1721.55,24.7053,4,21.27,3383.43,0,0,0
388,15,12220.98,42.175,10,13.75,7025.25,0,0,0
388,16,3410.83,9.8179,6,7.78,2814.84,0,0,0
388,17,1532.57,3.2905,3,31.76,951.35,0,0,0
388,18,720.6,1.5262,5,6.89,6901.3,0,0,0
388,19,19564.83,23.1768,2,29.95,4454.25,0,0,0
388,20,4027.43,15.3949,5,32.91,1984.2,0,0,0
388,21,451.86,16.7356,6,32.17,935.78,0,1,0
388,22,633.63,5.1739,1,14.88,3044.61,0,0,0
388,23,1234.06,5.7283,7,14.93,3318.39,0,1,0
388,24,1475.82,5.6624,76,25.26,803.62,0,0,0
388,25,3622.49,8.0502,4,9.8,2820.46,0,0,0
388,26,3134.32,9.7379,5,16.26,4393.98,0,0,0
388,27,3872.67,18.1738,5,7.81,4577.46,0,0,0
388,28,3651.39,9.355,1,14.59,3715.18,0,0,0
388,29,2900.06,16.9368,53,11.13,3448.04,0,0,0
388,30,1537.48,3.7445,4,16.39,407.54,0,0,0
388,31,12085.81,67.2188,2,33.5,449.62,0,0,0
388,32,1428.98,11.1723,79,20.92,5017.71,0,0,0
388,33,10568.98,24.4092,6,8.82,1748.61,0,0,0
388,34,62.89,5.1306,5,34.94,5509.97,0,1,0
388,35,587.32,2.1063,8,28.64,2411.62,0,0,0
388,36,7618.61,11.6976,5,30.92,965.21,0,0,0
388,37,0.0,0.8685,9,22.27,3004.07,0,1,0
388,38,7746.54,21.439,3,29.16,2402.21,0,0,0
