timestep,cloud_id,cloud_cpu_available,cloud_memory_available,cloud_queue_length,cloud_latency_current,is_in_maintenance,is_overloaded,had_cold_start
517,6,60871.04,133.5544,6,41.54,0,0,0
517,7,12847.98,285.3391,9,58.84,0,0,0
517,8,18427.77,342.5466,8,55.8,0,0,0
517,9,56407.41,150.8471,7,109.41,0,0,0
517,10,12759.2,271.0552,8,64.82,0,0,0
518,1,22104.07,81.8822,9,50.76,0,0,0
518,2,29976.6,140.9888,4,618.61,0,0,1
518,3,37821.46,181.1574,11,103.6,0,0,0
518,4,31719.82,242.6661,11,44.66,0,0,0
518,5,18390.25,277.0663,6,50.0,0,0,0
518,6,17046.38,207.914,8,42.2,0,0,0
518,7,12206.77,129.8115,10,63.36,0,0,0
518,8,15055.57,328.5381,7,56.38,0,0,0
518,9,49060.46,169.9517,9,109.48,0,0,0
518,10,25699.27,220.23,5,65.83,0,0,0
519,1,30364.94,85.1291,8,56.61,0,0,0
519,2,14591.62,152.0795,10,48.98,0,0,0
519,3,23455.59,158.7201,11,93.51,0,0,0
519,4,28059.3,279.9461,10,34.05,0,0,0
519,5,12800.94,284.1954,14,62.21,0,0,0
519,6,41319.62,177.5629,7,54.03,0,0,0
519,7,30774.51,249.8075,7,53.29,0,0,0
519,8,15665.9,266.9157,7,57.14,0,0,0
519,9,26632.09,108.0062,10,94.93,0,0,0
519,10,26314.31,265.6581,10,62.17,0,0,0
520,1,43099.01,134.8645,11,61.63,0,0,0
520,2,41676.33,100.2541,9,45.1,0,0,0
520,3,55134.86,116.6084,11,85.22,0,0,0
520,4,38293.98,344.3805,4,43.21,0,0,0
520,5,12878.12,328.9759,5,42.92,0,0,0
520,6,47042.52,105.8352,3,59.4,0,0,0
520,7,26283.19,253.0674,7,68.36,0,0,0
520,8,21010.89,257.8962,13,65.82,0,0,0
520,9,25007.25,180.7601,10,103.89,0,0,0
520,10,12622.57,233.1991,10,74.05,0,0,0
521,1,47547.4,89.3146,12,57.21,0,0,0
521,2,20601.83,109.0789,9,37.3,0,0,0
521,3,44883.12,301.4413,7,90.46,0,0,0
521,4,51342.16,257.1191,6,45.25,0,0,0
521,5,15343.11,275.4701,3,46.26,0,0,0
521,6,42753.5,205.3616,4,44.94,0,0,0
521,7,15388.6,148.8117,6,71.83,0,0,0
521,8,9221.73,241.0147,6,73.32,0,0,0
521,9,16234.33,191.2746,4,108.93,0,0,0
521,10,9324.56,239.1274,7,53.21,0,0,0
522,1,61854.96,149.3349,7,58.35,0,0,0
522,2,12445.31,163.985,8,37.66,0,0,0
522,3,52759.07,176.8722,5,108.24,0,0,0
522,4,41470.55,314.6775,6,30.14,0,0,0
522,5,5316.81,197.5613,9,63.72,0,0,0
522,6,61288.36,160.9188,5,59.81,0,0,0
522,7,39923.95,255.8401,9,60.66,0,0,0
522,8,9096.71,225.9842,8,70.6,0,0,0
522,9,51866.55,124.8304,4,95.89,0,0,0
522,10,10440.83,321.2684,9,65.24,0,0,0
523,1,37505.85,79.5998,10,57.81,0,0,0
523,2,45093.02,204.1897,8,34.82,0,0,0
523,3,55323.93,233.3763,4,88.26,0,0,0
523,4,43472.46,384.7924,11,30.99,0,0,0
523,5,9725.91,335.7677,12,45.44,0,0,0
523,6,49508.15,165.9063,4,52.67,0,0,0
523,7,20742.94,198.1309,7,55.22,0,0,0
523,8,16654.04,343.3865,7,51.05,0,0,0
523,9,5125.22,107.4896,94,90.9,0,1,0
523,10,25271.36,313.8589,7,64.3,0,0,0
524,1,17704.15,131.0019,10,44.0,0,0,0
524,2,19462.37,86.9595,5,46.68,0,0,0
524,3,26334.49,189.4972,11,90.71,0,0,0
524,4,28870.13,155.4303,9,33.45,0,0,0
524,5,472.74,201.5348,140,56.42,0,1,0
524,6,59632.0,150.8905,12,53.73,0,0,0
524,7,12072.52,230.4577,11,69.08,0,0,0
524,8,16387.68,319.3658,13,61.02,0,0,0
524,9,24575.8,119.0341,8,90.58,0,0,0
524,10,20564.3,256.7817,8,70.18,0,0,0
525,1,57393.04,82.0925,5,40.89,0,0,0
525,2,27582.01,124.5398,9,35.63,0,0,0
525,3,50240.44,263.9459,6,109.97,0,0,0
525,4,33957.74,147.6234,7,32.58,0,0,0
525,5,16546.25,187.964,7,51.66,0,0,0
525,6,38111.28,204.8286,6,49.96,0,0,0
525,7,32044.87,214.0141,8,62.62,0,0,0
525,8,9054.12,174.2191,6,58.8,0,0,0
525,9,25336.58,111.6087,11,100.63,0,0,0
525,10,7101.97,277.3415,9,53.09,0,0,0
526,1,30284.94,122.773,10,61.0,0,0,0
526,2,34799.16,163.6192,8,44.04,0,0,0
526,3,34965.1,288.948,7,109.31,0,0,0
526,4,49355.58,331.1358,12,36.08,0,0,0
526,5,14741.36,261.3793,10,48.43,0,0,0
526,6,34861.69,114.3331,7,62.46,0,0,0
526,7,16969.18,211.4498,6,54.28,0,0,0
526,8,21160.24,201.252,10,51.12,0,0,0
526,9,33710.56,192.4802,11,85.07,0,0,0
526,10,23460.1,332.0773,7,53.6,0,0,0
527,1,55785.68,77.6722,8,44.97,0,0,0
527,2,23797.68,127.9329,11,29.86,0,0,0
527,3,19830.42,97.9907,9,94.6,0,0,0
527,4,16101.1,372.1035,11,26.47,0,0,0
527,5,6343.23,324.5904,6,62.94,0,0,0
527,6,50481.57,91.8909,9,52.86,0,0,0
527,7,31307.01,186.7369,6,63.51,0,0,0
527,8,22611.1,187.0661,3,53.99,0,0,0
527,9,37493.29,200.974,12,86.81,0,0,0
527,10,21212.21,239.7649,5,51.8,0,0,0
528,1,64650.4,95.1617,6,42.9,0,0,0
528,2,31343.9,203.6577,11,33.96,0,0,0
528,3,40360.19,175.564,11,87.54,0,0,0
528,4,32392.85,263.2177,8,47.03,0,0,0
528,5,12384.45,188.2371,5,41.54,0,0,0
528,6,48480.75,142.4913,6,49.2,0,0,0
528,7,24595.61,288.2122,1,50.73,0,0,0
528,8,10304.19,163.4137,7,53.78,0,0,0
528,9,16441.85,147.1124,11,106.16,0,0,0
528,10,7575.04,213.6436,10,54.69,0,0,0
529,1,39708.27,138.7885,7,49.52,0,0,0
529,2,20829.17,136.7528,6,45.82,0,0,0
529,3,48161.9,290.3835,13,92.26,0,0,0
529,4,48309.97,369.9798,5,47.18,0,0,0
529,5,8439.13,345.539,5,58.59,0,0,0
529,6,54394.33,238.2039,4,989.92,0,0,1
529,7,9853.06,255.5789,7,69.23,0,0,0
529,8,14282.53,283.7602,8,61.41,0,0,0
529,9,31410.11,144.5901,9,90.82,0,0,0
529,10,20421.07,229.6413,11,59.53,0,0,0
530,1,37663.57,135.7923,9,55.95,0,0,0
530,2,36311.52,132.734,8,41.77,0,0,0
530,3,27355.88,126.0841,5,92.5,0,0,0
530,4,36937.95,275.4671,8,42.9,0,0,0
530,5,5914.79,311.0866,7,57.21,0,0,0
530,6,18084.9,176.2888,4,62.15,0,0,0
530,7,13070.9,247.3921,6,55.44,0,0,0
530,8,22779.73,322.9236,8,73.27,0,0,0
530,9,31088.61,233.1791,10,102.41,0,0,0
530,10,16411.32,111.1338,7,67.26,0,0,0
531,1,34511.94,119.196,6,56.01,0,0,0
531,2,25212.6,238.7585,5,46.18,0,0,0
531,3,44821.35,186.2808,9,105.43,0,0,0
531,4,51237.17,247.7844,6,29.43,0,0,0
531,5,18301.21,209.1876,8,62.63,0,0,0
531,6,62382.85,235.9302,9,40.04,0,0,0
531,7,37651.03,175.8544,7,57.41,0,0,0
531,8,18093.9,264.1277,3,68.4,0,0,0
531,9,19266.49,233.1574,9,91.16,0,0,0
531,10,3031.22,269.0935,172,69.72,0,1,0
532,1,18984.08,95.7859,4,61.0,0,0,0
532,2,43643.92,132.4688,7,40.64,0,0,0
532,3,36165.41,192.0433,8,86.16,0,0,0
532,4,30359.77,395.9314,16,42.63,0,0,0
532,5,5977.79,182.8404,6,48.89,0,0,0
532,6,26376.26,93.1539,7,55.12,0,0,0
532,7,39216.32,262.1129,11,50.61,0,0,0
532,8,22646.47,209.1176,10,66.47,0,0,0
532,9,28671.85,111.5265,6,95.8,0,0,0
532,10,17425.21,297.8659,7,73.83,0,0,0
533,1,39390.78,101.0041,10,45.27,0,0,0
533,2,15762.07,107.8912,3,33.59,0,0,0
533,3,24338.57,142.8269,7,94.79,0,0,0
533,4,22523.68,205.4311,6,36.93,0,0,0
533,5,16233.42,277.3163,8,59.28,0,0,0
533,6,26815.48,229.7285,12,57.63,0,0,0
533,7,16051.54,152.1903,10,65.58,0,0,0
533,8,17145.6,164.8303,10,62.93,0,0,0
533,9,56868.85,178.4892,8,99.41,0,0,0
533,10,11303.77,145.9866,12,69.25,0,0,0
534,1,44494.72,78.1087,8,48.59,0,0,0
534,2,36546.69,128.6368,8,34.92,0,0,0
534,3,46424.78,291.5114,6,89.05,0,0,0
534,4,50930.05,279.0081,10,40.31,0,0,0
534,5,6034.81,223.3893,9,64.31,0,0,0
534,6,34820.72,150.9833,14,42.33,0,0,0
534,7,24731.7,290.9121,10,50.59,0,0,0
534,8,5436.22,284.3437,8,56.37,0,0,0
534,9,30046.59,126.8028,15,100.46,0,0,0
534,10,25979.53,110.9879,10,64.85,0,0,0
535,1,38944.13,138.7822,4,45.29,0,0,0
535,2,19964.72,225.288,12,41.25,0,0,0
535,3,47109.84,256.7384,5,94.18,0,0,0
535,4,12896.42,125.9272,7,25.92,0,0,0
535,5,17675.98,307.1369,4,47.61,0,0,0
535,6,26972.63,112.4823,7,60.84,0,0,0
535,7,10240.76,182.988,9,57.41,0,0,0
535,8,8698.13,283.9647,9,58.55,0,0,0
535,9,49754.55,146.9498,9,102.21,0,0,0
535,10,24877.46,191.0301,5,62.39,0,0,0
536,1,64263.52,140.4033,5,64.72,0,0,0
536,2,13650.39,208.9145,6,32.77,0,0,0
536,3,32473.44,279.0598,7,86.41,0,0,0
536,4,40374.78,372.7888,6,27.09,0,0,0
536,5,6155.04,248.6775,5,62.71,0,0,0
536,6,42361.48,225.8784,6,47.45,0,0,0
536,7,11958.61,151.2358,11,73.91,0,0,0
536,8,10265.58,341.4702,5,60.13,0,0,0
536,9,22765.09,121.9858,11,93.8,0,0,0
536,10,13999.3,140.0739,10,63.32,0,0,0
537,1,22182.52,59.3347,8,57.44,0,0,0
537,2,32119.3,180.6466,9,45.93,0,0,0
537,3,33714.8,299.7817,11,85.55,0,0,0
537,4,41268.32,381.4271,6,30.5,0,0,0
537,5,17612.99,131.1246,9,58.27,0,0,0
537,6,52997.13,239.5956,9,41.25,0,0,0
537,7,21238.36,214.0804,6,69.33,0,0,0
537,8,22355.26,233.8998,6,72.47,0,0,0
537,9,28150.29,230.4558,9,87.06,0,0,0
537,10,22458.42,148.8965,8,67.58,0,0,0
538,1,62957.29,77.5139,10,64.82,0,0,0
538,2,29462.08,102.8429,6,37.6,0,0,0
538,3,53699.57,192.4633,9,106.67,0,0,0
538,4,39287.25,375.2123,11,43.5,0,0,0
538,5,7932.2,196.3404,7,58.53,0,0,0
538,6,30229.28,256.3112,7,59.82,0,0,0
538,7,28533.92,180.3419,12,52.47,0,0,0
538,8,11321.71,139.9559,18,51.47,0,0,0
538,9,15881.14,190.1641,7,98.44,0,0,0
538,10,1777.78,151.5583,103,53.69,0,1,0
539,1,56555.76,101.0704,2,45.02,0,0,0
539,2,26439.63,202.3217,9,43.78,0,0,0
539,3,27199.82,99.3577,14,100.12,0,0,0
539,4,38309.93,378.0731,7,45.79,0,0,0
539,5,17325.51,320.5396,14,52.54,0,0,0
539,6,57783.79,255.6168,9,53.8,0,0,0
539,7,38703.66,223.6083,12,56.4,0,0,0
539,8,22606.53,194.4019,5,54.47,0,0,0
539,9,33778.83,151.2708,11,91.8,0,0,0
539,10,14837.08,222.8525,7,62.75,0,0,0
540,1,16039.41,105.9745,8,52.95,0,0,0
540,2,24206.92,92.2453,3,45.84,0,0,0
540,3,52546.1,183.6257,9,91.72,0,0,0
540,4,40115.53,134.3679,7,26.03,0,0,0
540,5,14767.79,202.2687,7,43.89,0,0,0
540,6,55628.02,249.389,4,63.76,0,0,0
540,7,20476.91,174.5433,9,62.44,0,0,0
540,8,15729.37,348.8328,7,52.77,0,0,0
540,9,33672.98,162.885,9,98.93,0,0,0
540,10,10530.44,269.3415,10,74.75,0,0,0
541,1,23182.24,92.1538,7,57.43,0,0,0
541,2,44161.51,230.2532,6,32.43,0,0,0
541,3,35901.06,300.1686,2,96.4,0,0,0
541,4,50789.0,327.0983,9,25.65,0,0,0
541,5,6993.37,175.2341,5,63.12,0,0,0
541,6,34456.44,189.0131,9,48.15,0,0,0
541,7,39025.38,130.2134,11,69.7,0,0,0
541,8,1525.87,224.3521,113,70.03,0,1,0
541,9,32260.72,149.4653,6,100.66,0,0,0
541,10,20755.56,319.2069,16,72.22,0,0,0
542,1,61215.89,94.8049,4,48.48,0,0,0
542,2,23796.68,206.5996,13,38.67,0,0,0
542,3,20883.75,198.7256,5,95.71,0,0,0
542,4,44740.05,366.3712,7,34.69,0,0,0
542,5,10789.3,340.8834,8,44.95,0,0,0
542,6,37408.21,82.3748,9,46.61,0,0,0
542,7,19142.33,142.6043,14,54.36,0,0,0
542,8,6327.81,309.5179,8,57.14,0,0,0
542,9,47417.9,145.7952,7,96.67,0,0,0
542,10,15356.4,255.1032,9,50.76,0,0,0
543,1,25999.71,115.2258,4,51.3,0,0,0
543,2,37350.09,142.7815,12,35.61,0,0,0
543,3,39683.86,123.6239,11,87.17,0,0,0
543,4,47753.08,135.0317,5,28.73,0,0,0
543,5,5024.33,275.8733,5,60.34,0,0,0
543,6,48349.02,102.5294,10,50.98,0,0,0
543,7,10418.57,223.3367,10,53.13,0,0,0
543,8,21061.84,184.5862,7,64.41,0,0,0
543,9,24151.83,132.6242,9,86.25,0,0,0
543,10,15387.96,232.5484,5,57.36,0,0,0
544,1,37355.86,71.1752,7,60.34,0,0,0
544,2,34744.86,221.0122,8,39.43,0,0,0
544,3,23309.51,215.7871,4,91.51,0,0,0
544,4,25488.02,126.218,15,46.77,0,0,0
544,5,13550.13,171.5014,7,56.69,0,0,0
544,6,23293.9,223.535,6,53.49,0,0,0
544,7,22559.69,256.8204,10,56.93,0,0,0
544,8,16704.08,274.1149,12,74.56,0,0,0
544,9,46089.45,92.1987,14,88.11,0,0,0
544,10,14638.64,155.8723,7,58.44,0,0,0
545,1,56412.19,82.7898,12,43.11,0,0,0
545,2,31007.07,83.9967,12,29.62,0,0,0
545,3,33544.37,204.6374,8,88.84,0,0,0
545,4,47066.94,359.1327,5,46.58,0,0,0
545,5,16077.63,242.6473,7,59.61,0,0,0
545,6,21376.36,149.0461,6,57.9,0,0,0
545,7,28999.45,201.1858,5,64.88,0,0,0
545,8,5666.72,157.8323,7,70.02,0,0,0
545,9,46520.23,131.3473,11,101.13,0,0,0
545,10,16890.43,152.8719,8,71.53,0,0,0
546,1,34941.29,103.488,3,50.83,0,0,0
546,2,26067.1,136.1602,8,42.52,0,0,0
546,3,21629.65,194.449,8,108.33,0,0,0
546,4,46001.26,292.4221,4,27.98,0,0,0
546,5,14930.78,161.5367,9,52.9,0,0,0
546,6,38627.15,167.3499,5,64.87,0,0,0
546,7,36333.45,234.7541,9,72.96,0,0,0
546,8,20849.47,238.0275,12,52.31,0,0,0
546,9,17507.6,134.8651,6,99.18,0,0,0
546,10,26764.88,209.2861,12,63.42,0,0,0
547,1,57325.55,119.9978,11,61.7,0,0,0
547,2,27299.59,234.1551,9,38.74,0,0,0
547,3,37308.4,285.29,8,89.55,0,0,0
547,4,38345.17,358.8005,6,43.06,0,0,0
547,5,10774.09,214.6791,4,49.33,0,0,0
547,6,31013.37,119.4349,6,61.83,0,0,0
547,7,24341.12,127.5214,15,72.76,0,0,0
547,8,13865.12,272.9727,9,70.65,0,0,0
547,9,26094.26,127.9056,7,86.53,0,0,0
547,10,14512.1,176.2519,5,59.31,0,0,0
548,1,63421.93,138.0826,3,49.8,0,0,0
548,2,30094.75,94.6695,5,44.49,0,0,0
548,3,36708.35,180.265,4,98.79,0,0,0
548,4,39770.02,271.3322,6,35.17,0,0,0
548,5,12456.92,333.1114,8,47.69,0,0,0
548,6,16421.36,207.2364,9,48.49,0,0,0
548,7,15093.55,251.984,7,59.23,0,0,0
548,8,11332.17,136.4817,5,59.36,0,0,0
548,9,34120.88,228.0008,8,100.04,0,0,0
548,10,7063.77,321.2232,9,56.33,0,0,0
549,1,62914.35,84.6365,6,40.33,0,0,0
549,2,25159.55,170.2099,10,32.43,0,0,0
549,3,36125.15,277.6882,7,98.87,0,0,0
549,4,15783.17,323.3189,9,35.96,0,0,0
549,5,4519.85,115.1742,10,48.32,0,0,0
549,6,23528.71,232.7311,6,49.1,0,0,0
549,7,23933.55,286.6554,7,72.47,0,0,0
549,8,6904.6,193.9075,11,57.29,0,0,0
549,9,26560.64,76.2571,8,85.34,0,0,0
549,10,24649.26,259.6177,6,70.76,0,0,0
550,1,57092.1,115.7721,10,46.04,0,0,0
550,2,3207.86,124.4755,103,46.21,0,1,0
550,3,57554.39,253.9015,8,90.62,0,0,0
550,4,25696.03,394.8473,6,31.51,0,0,0
550,5,12066.66,321.8364,15,40.46,0,0,0
550,6,32058.18,203.7517,12,48.7,0,0,0
550,7,23238.64,108.3793,7,69.47,0,0,0
550,8,19953.15,163.2863,6,55.06,0,0,0
550,9,27144.32,165.8166,13,85.47,0,0,0
550,10,22760.02,310.2248,11,51.46,0,0,0
551,1,35938.24,108.7453,10,45.97,0,0,0
551,2,13654.64,127.006,7,39.92,0,0,0
551,3,15518.86,292.1282,13,100.53,0,0,0
551,4,14695.31,347.0108,3,38.61,0,0,0
551,5,10594.88,331.7874,8,44.73,0,0,0
551,6,46268.34,189.4281,8,47.63,0,0,0
551,7,35475.16,267.2087,6,54.46,0,0,0
551,8,6012.96,134.0735,7,53.7,0,0,0
551,9,56411.24,194.1919,11,98.17,0,0,0
551,10,6459.92,332.1827,5,62.52,0,0,0
552,1,53767.87,124.6603,6,47.03,0,0,0
552,2,43058.47,185.3969,10,31.63,0,0,0
552,3,45435.81,164.5702,15,101.17,0,0,0
552,4,46416.19,144.682,6,34.29,0,0,0
552,5,12733.23,125.4442,6,47.45,0,0,0
552,6,19975.66,147.0753,8,43.95,0,0,0
552,7,17326.17,280.8686,11,60.87,0,0,0
552,8,12369.27,347.2733,3,54.71,0,0,0
552,9,56355.63,169.6812,12,93.96,0,0,0
552,10,20946.38,227.8258,6,65.51,0,0,0
553,1,48825.86,78.4392,4,50.09,0,0,0
553,2,30938.29,129.3249,8,37.99,0,0,0
553,3,16887.43,134.8156,9,85.46,0,0,0
553,4,49892.17,344.2321,8,32.08,0,0,0
553,5,13385.09,352.6746,7,47.93,0,0,0
553,6,57861.01,108.4653,11,49.92,0,0,0
553,7,20255.12,261.7602,3,52.16,0,0,0
553,8,13655.78,275.0428,8,71.5,0,0,0
553,9,27063.29,149.0423,12,91.15,0,0,0
553,10,16265.38,214.8415,7,67.87,0,0,0
554,1,6811.03,127.2536,169,56.53,0,1,0
554,2,13327.23,109.3291,7,32.65,0,0,0
554,3,55125.82,279.2833,1,107.53,0,0,0
554,4,23302.13,160.9281,6,43.58,0,0,0
554,5,2044.24,215.5672,161,61.54,0,1,0
554,6,30257.72,172.3352,4,60.39,0,0,0
554,7,29461.58,280.7381,11,67.63,0,0,0
554,8,8132.4,292.8234,6,68.7,0,0,0
554,9,45863.24,76.469,9,89.93,0,0,0
554,10,16958.55,180.9968,9,70.52,0,0,0
555,1,31437.48,50.4392,6,40.16,0,0,0
555,2,24968.98,133.2421,9,49.36,0,0,0
555,3,27337.32,284.0551,6,94.63,0,0,0
555,4,27657.2,242.4679,5,26.3,0,0,0
555,5,11627.4,143.1276,14,47.26,0,0,0
555,6,22324.06,194.613,6,47.76,0,0,0
555,7,31155.41,239.6932,7,72.56,0,0,0
555,8,22593.7,160.64,8,61.0,0,0,0
555,9,31272.37,178.012,8,87.01,0,0,0
555,10,12672.56,141.5304,9,68.69,0,0,0
556,1,36572.61,55.7738,13,63.58,0,0,0
556,2,47526.89,95.7958,10,30.41,0,0,0
556,3,21123.69,134.7977,11,108.85,0,0,0
556,4,33533.26,135.2512,9,27.41,0,0,0
556,5,6576.17,205.5199,8,40.74,0,0,0
556,6,7218.91,102.5067,127,60.85,0,1,0
556,7,24258.11,249.8577,8,72.91,0,0,0
556,8,18444.57,344.6669,9,66.2,0,0,0
556,9,23486.68,104.5341,11,86.72,0,0,0
556,10,12063.61,273.4038,5,57.34,0,0,0
557,1,62030.47,68.2378,11,52.01,0,0,0
557,2,18821.16,92.7878,7,34.82,0,0,0
557,3,18228.71,195.2011,7,98.85,0,0,0
557,4,39008.39,186.9316,8,26.97,0,0,0
557,5,12671.76,299.0109,8,61.22,0,0,0
557,6,37509.82,174.9818,12,52.61,0,0,0
557,7,31899.51,193.075,11,53.43,0,0,0
557,8,14662.74,191.9447,7,54.01,0,0,0
557,9,26416.87,138.038,12,101.81,0,0,0
557,10,15108.97,328.8504,6,57.32,0,0,0
558,1,16178.98,153.6322,10,55.7,0,0,0
558,2,25434.98,123.8069,7,25.8,0,0,0
558,3,21094.73,142.6552,6,98.04,0,0,0
558,4,29337.46,240.9771,12,34.72,0,0,0
558,5,1349.04,123.7836,163,49.27,0,1,0
558,6,31171.01,256.9823,6,40.13,0,0,0
558,7,35236.58,219.2635,8,72.25,0,0,0
558,8,10594.38,317.8184,10,70.35,0,0,0
558,9,30405.72,221.3179,14,95.64,0,0,0
558,10,7311.43,167.309,12,68.1,0,0,0
559,1,60942.07,79.1525,14,53.1,0,0,0
559,2,33961.69,191.2716,13,34.54,0,0,0
559,3,23110.74,114.4028,4,91.06,0,0,0
559,4,23370.85,359.5241,12,28.28,0,0,0
559,5,10618.51,327.22,10,45.93,0,0,0
559,6,27946.73,107.0154,5,61.71,0,0,0
559,7,22478.78,171.6401,12,54.34,0,0,0
559,8,6417.39,269.2361,3,62.12,0,0,0
559,9,45451.35,75.4819,7,101.33,0,0,0
559,10,6948.53,253.8361,7,72.25,0,0,0
560,1,62931.89,141.8745,9,58.2,0,0,0
560,2,45533.02,207.3871,8,38.06,0,0,0
560,3,43255.2,112.1217,6,93.54,0,0,0
560,4,28344.49,304.0969,7,30.14,0,0,0
560,5,16788.32,187.7731,10,40.05,0,0,0
560,6,47997.66,157.5413,6,63.46,0,0,0
560,7,9778.79,171.2589,9,50.46,0,0,0
560,8,6867.4,339.0419,12,69.25,0,0,0
560,9,26182.65,135.8651,6,106.37,0,0,0
560,10,10394.04,133.7703,11,68.09,0,0,0
561,1,60893.31,146.0756,3,59.19,0,0,0
561,2,47176.5,104.0671,8,45.79,0,0,0
561,3,40956.51,149.9171,9,105.32,0,0,0
561,4,44808.52,220.5339,9,49.47,0,0,0
561,5,9562.89,247.0872,12,53.89,0,0,0
561,6,61254.74,248.0949,3,62.17,0,0,0
561,7,35603.26,142.5071,7,57.96,0,0,0
561,8,19327.49,308.9195,9,57.2,0,0,0
561,9,38178.94,221.0906,2,104.99,0,0,0
561,10,23753.97,162.0911,11,64.3,0,0,0
562,1,43466.29,147.2905,10,51.13,0,0,0
562,2,36903.26,195.9051,13,34.94,0,0,0
562,3,48818.59,296.0996,7,102.74,0,0,0
562,4,50696.45,182.4143,10,36.73,0,0,0
562,5,8859.66,257.5846,10,51.85,0,0,0
562,6,52029.44,91.9169,11,56.3,0,0,0
562,7,25465.45,120.3169,6,56.28,0,0,0
562,8,14141.45,129.7869,6,74.75,0,0,0
562,9,6029.37,222.4792,196,86.68,0,1,0
562,10,10520.23,238.1165,5,73.21,0,0,0
563,1,55699.17,151.0816,8,53.09,0,0,0
563,2,21453.94,157.8314,8,34.92,0,0,0
563,3,33062.95,219.099,5,100.51,0,0,0
563,4,17051.43,331.7449,7,28.93,0,0,0
563,5,4949.12,343.1416,5,57.88,0,0,0
563,6,35287.15,173.3785,3,46.4,0,0,0
563,7,31379.31,281.8863,9,63.68,0,0,0
563,8,6176.94,117.678,7,68.88,0,0,0
563,9,21854.41,230.3988,8,87.73,0,0,0
563,10,6723.48,152.3182,5,70.8,0,0,0
564,1,17314.78,117.6213,9,49.23,0,0,0
564,2,25719.84,125.5543,9,43.88,0,0,0
564,3,45632.72,288.7751,8,96.94,0,0,0
564,4,51276.13,364.0168,10,37.27,0,0,0
564,5,17692.24,320.1222,11,48.35,0,0,0
564,6,40397.29,233.438,6,58.4,0,0,0
564,7,16096.48,182.3115,10,58.98,0,0,0
564,8,11039.33,324.0284,4,74.6,0,0,0
564,9,21190.89,139.5145,5,85.33,0,0,0
564,10,20891.01,211.1723,8,65.44,0,0,0
565,1,18124.54,84.9991,6,42.07,0,0,0
565,2,31617.81,220.6278,13,35.19,0,0,0
565,3,57664.38,212.0553,8,89.94,0,0,0
565,4,20903.33,350.6965,8,35.47,0,0,0
565,5,7791.62,317.4666,6,41.58,0,0,0
565,6,35757.38,92.0099,7,60.89,0,0,0
565,7,32274.76,195.4839,7,67.35,0,0,0
565,8,19113.39,151.1759,9,56.54,0,0,0
565,9,24837.5,220.9027,6,1377.25,0,0,1
565,10,19557.25,303.3104,10,71.39,0,0,0
566,1,25761.58,100.9784,9,51.72,0,0,0
566,2,27318.96,139.0112,9,41.77,0,0,0
566,3,24638.11,109.1674,9,85.86,0,0,0
566,4,3309.12,308.8272,202,29.15,0,1,0
566,5,9701.3,317.8053,4,62.72,0,0,0
566,6,49039.38,211.438,9,45.52,0,0,0
566,7,35181.01,175.4239,8,58.17,0,0,0
566,8,7403.74,188.9279,8,55.9,0,0,0
566,9,57106.21,116.8792,10,89.99,0,0,0
566,10,26182.42,295.9302,10,53.01,0,0,0
567,1,41138.83,146.9733,11,53.6,0,0,0
567,2,1035.51,83.3967,196,36.93,0,1,0
567,3,13785.85,186.7071,6,88.71,0,0,0
567,4,40051.13,278.4268,8,43.27,0,0,0
567,5,15927.19,163.6834,6,43.16,0,0,0
567,6,48079.3,132.5336,7,53.2,0,0,0
567,7,12762.7,204.9474,16,51.99,0,0,0
567,8,20274.29,278.8092,11,60.06,0,0,0
567,9,48799.21,148.3052,13,90.54,0,0,0
567,10,8627.82,234.6403,5,64.9,0,0,0
568,1,38827.18,86.9869,7,56.39,0,0,0
568,2,47622.46,214.7664,9,41.45,0,0,0
568,3,26866.11,213.9015,11,97.48,0,0,0
568,4,13866.3,161.0455,4,35.02,0,0,0
568,5,15525.62,277.5006,6,64.72,0,0,0
568,6,54718.36,170.8107,13,52.4,0,0,0
568,7,18336.89,203.8434,9,69.61,0,0,0
568,8,7021.67,338.9471,9,66.46,0,0,0
568,9,35408.97,218.2601,10,102.76,0,0,0
568,10,24583.78,299.3989,8,50.94,0,0,0
569,1,22729.03,66.0442,5,53.11,0,0,0
569,2,14276.3,97.008,14,38.35,0,0,0
569,3,22173.06,273.7373,5,106.97,0,0,0
569,4,42077.82,140.5087,5,33.6,0,0,0
569,5,4911.42,228.5506,10,58.64,0,0,0
569,6,39535.12,182.1254,4,64.93,0,0,0
569,7,24775.79,119.7009,6,61.25,0,0,0
569,8,11400.59,270.3842,7,51.98,0,0,0
569,9,23940.25,191.6021,10,90.32,0,0,0
569,10,13272.4,320.3378,9,72.92,0,0,0
570,1,21670.64,76.7395,10,43.19,0,0,0
570,2,24609.78,147.9115,9,44.3,0,0,0
570,3,57285.6,151.2292,6,93.22,0,0,0
570,4,30020.91,353.8715,8,48.31,0,0,0
570,5,13251.71,147.9182,7,49.58,0,0,0
570,6,47201.59,220.9416,5,57.8,0,0,0
570,7,15780.97,130.1446,7,71.44,0,0,0
570,8,315.63,112.2468,92,59.33,0,1,0
570,9,36250.93,197.83,5,92.31,0,0,0
570,10,24611.38,296.3367,5,72.13,0,0,0
571,1,25481.99,150.1596,6,52.01,0,0,0
571,2,44831.84,98.5121,8,41.34,0,0,0
