timestep,edge_id,edge_cpu_available,edge_memory_available,edge_queue_length,edge_latency_current,edge_energy_level,is_failed,is_degrading,is_isolated
474,50,1098.23,4.8035,0,19.12,955.1,0,0,0
475,1,3905.19,10.629,1,7.49,0.0,0,0,0
475,2,4414.89,24.0234,2,7.72,0.0,0,0,0
475,3,638.04,1.3316,1,19.13,97.94,0,0,0
475,4,1582.49,6.2611,6,10.6,96.14,0,0,0
475,5,2199.11,15.8359,1,17.43,213.59,0,1,0
475,6,818.95,1.6123,1,8.87,100.96,0,0,0
475,7,6546.91,31.3393,6,9.14,157.98,0,0,0
475,8,12767.87,37.6834,0,7.28,3626.39,0,0,0
475,9,2919.08,16.8052,1,17.61,0.0,0,1,0
475,10,4331.57,18.477,8,20.87,235.79,0,1,0
475,11,15000.25,72.1521,5,8.72,0.0,0,0,0
475,12,14181.0,44.4201,1,7.42,1623.14,0,0,0
475,13,8538.09,9.8242,1,7.31,1445.34,0,0,0
475,14,74.5,0.1175,2,28.51,244.01,0,1,0
475,15,6190.71,25.2595,1,7.39,4508.96,0,0,0
475,16,3082.25,17.4714,5,17.17,0.0,0,0,0
475,17,14414.17,91.1214,0,7.1,0.0,0,0,0
475,18,4902.67,20.6378,0,17.23,1307.61,0,1,0
475,19,14545.55,86.5409,1,7.18,1528.59,0,0,0
475,20,7052.22,20.9932,1,7.42,2864.0,0,0,0
475,21,3929.59,10.0877,0,17.16,0.0,0,1,0
475,22,3385.35,21.1192,2,7.67,65.62,0,0,0
475,23,13217.6,77.1042,1,7.53,0.0,0,0,0
475,24,2013.7,21.4529,1,17.29,71.02,0,0,0
475,25,8318.26,26.6252,1,7.26,362.17,0,0,0
475,26,1092.45,4.8542,1,19.29,0.0,0,0,0
475,27,5324.18,29.9666,2,8.05,24.4,0,0,0
475,28,22668.52,94.1969,1,7.2,0.0,0,0,0
475,29,1525.41,1.9718,1,8.84,177.36,0,0,0
475,30,16140.04,105.5402,3,7.92,2112.17,0,0,0
475,31,1652.35,1.6648,10,12.21,534.62,0,0,0
475,32,1832.13,7.7234,8,12.66,0.0,0,0,0
475,33,5271.04,17.0384,0,7.08,2077.77,0,0,0
475,34,1922.36,56.6197,2,19.76,3021.01,0,0,0
475,35,1684.94,3.9246,2,9.0,0.0,0,0,0
475,36,8375.39,8.7004,4,8.9,1725.42,0,0,0
475,37,553.42,4.0446,5,21.7,288.74,0,1,0
475,38,3830.3,29.2227,5,8.72,0.0,0,0,0
475,39,937.48,10.3635,2,19.76,0.0,0,0,0
475,40,2296.49,7.3812,4,10.04,93.93,0,0,0
475,41,19.53,7.552,13,25.1,0.0,0,0,0
475,42,759.31,2.5634,13,13.24,583.24,0,0,0
475,43,1850.42,2.3148,13,13.07,1284.93,0,0,0
475,44,737.01,16.7854,3,20.19,48.73,0,0,0
475,45,3476.88,22.0964,1,7.74,0.0,0,0,0
475,46,1442.06,2.7253,4,9.82,0.0,0,0,0
475,47,2276.72,16.83,2,14.61,0.0,0,0,0
475,48,1010.06,0.4878,0,18.95,3913.62,0,0,0
475,49,38.35,0.1376,4,21.94,0.0,0,0,0
475,50,7349.77,10.5793,3,8.41,963.19,0,0,0
476,1,3918.34,10.648,0,7.12,0.0,0,0,0
476,2,4411.43,24.0134,2,7.81,0.0,0,0,0
476,3,4393.45,14.7874,0,7.17,107.09,0,0,0
476,4,1593.07,6.2809,4,9.95,105.23,0,0,0
476,5,2161.24,15.7416,2,18.34,212.81,0,1,0
476,6,26.54,1.5479,4,22.01,87.99,0,0,0
476,7,3915.4,31.1971,3,13.7,141.05,0,0,0
476,8,12577.4,37.6676,0,7.49,3640.8,0,0,0
476,9,2885.0,16.7404,2,18.05,0.0,0,1,0
476,10,4475.08,18.7113,1,17.64,235.06,0,1,0
476,11,12734.26,70.9145,13,13.39,0.0,0,0,0
476,12,14455.22,44.4462,1,7.15,1633.23,0,0,0
476,13,8542.59,9.8183,2,7.59,1454.0,0,0,0
476,14,74.5,3.976,6,30.33,213.7,0,1,0
476,15,6184.11,25.2452,1,7.51,4513.66,0,0,0
476,16,1731.91,18.0833,0,18.04,0.0,0,0,0
476,17,14411.53,91.1125,0,7.12,0.0,0,0,0
476,18,4823.03,20.5223,2,18.07,1311.07,0,1,0
476,19,14351.53,86.244,2,7.96,1525.49,0,0,0
476,20,7057.34,21.0013,1,7.34,2872.59,0,0,0
476,21,3830.86,10.0222,1,18.08,0.0,0,1,0
476,22,767.04,20.8931,1,18.15,37.91,0,0,0
476,23,13368.66,77.2368,0,7.1,0.0,0,0,0
476,24,7088.78,22.03,2,7.84,67.9,0,0,0
476,25,8285.37,26.6036,1,7.4,359.24,0,0,0
476,26,7516.09,31.3448,3,8.04,0.0,0,0,0
476,27,784.95,1.6058,1,19.29,0.0,0,0,0
476,28,22433.3,93.6776,4,8.34,0.0,0,0,0
476,29,1529.23,1.9742,1,8.59,176.64,0,0,0
476,30,16143.47,105.7337,2,7.57,2123.87,0,0,0
476,31,24.86,0.0337,20,27.21,513.38,0,0,0
476,32,30.06,0.2678,12,24.62,0.0,0,0,0
476,33,5077.34,16.7056,11,11.13,2100.34,0,0,0
476,34,13656.3,59.578,2,7.9,3025.66,0,0,0
476,35,32.72,3.4656,8,23.29,0.0,0,0,0
476,36,8728.59,8.7772,2,7.87,1747.22,0,0,0
476,37,557.38,4.0554,3,20.69,287.94,0,1,0
476,38,3846.01,29.286,4,8.27,0.0,0,0,0
476,39,6695.83,18.9081,0,7.18,0.0,0,0,0
476,40,54.23,0.3192,7,22.9,73.46,0,0,0
476,41,1327.01,7.7768,8,11.33,0.0,0,0,0
476,42,11.53,0.0893,12,24.64,550.62,0,0,0
476,43,1694.2,2.2823,14,14.64,1298.98,0,0,0
476,44,5461.14,26.6019,0,7.01,48.03,0,0,0
476,45,3636.25,22.1274,0,6.97,0.0,0,0,0
476,46,1446.49,2.7292,3,9.52,0.0,0,0,0
476,47,659.14,0.9111,1,19.31,0.0,0,0,0
476,48,6776.9,8.8449,1,7.42,3925.65,0,0,0
476,49,1133.56,2.8577,6,10.57,0.0,0,0,0
476,50,7518.08,10.6057,3,8.1,968.71,0,0,0
477,1,3697.11,10.6106,1,7.96,0.0,0,0,0
477,2,578.11,14.8525,5,20.73,0.0,0,0,0
477,3,4410.93,14.799,0,7.09,122.74,0,0,0
477,4,1167.5,6.217,5,13.38,111.3,0,0,0
477,5,2146.2,15.7093,2,18.38,212.04,0,1,0
477,6,11.76,0.0581,11,24.27,66.48,0,0,0
477,7,6674.15,31.6573,0,7.0,138.24,0,0,0
477,8,12787.98,37.5255,3,8.05,3651.09,0,0,0
477,9,2863.75,16.7405,0,17.57,0.0,0,1,0
477,10,3866.29,18.2901,9,22.74,230.61,0,1,0
477,11,15186.88,72.6259,1,7.37,0.0,0,0,0
477,12,14287.97,44.3639,1,7.54,1635.78,0,0,0
477,13,1244.88,0.5351,0,19.09,1433.36,0,0,0
477,14,74.5,0.1175,5,29.93,388.78,0,1,0
477,15,6206.79,25.2943,0,7.11,4526.97,0,0,0
477,16,8071.55,18.4324,2,7.67,0.0,0,0,0
477,17,8614.22,90.7763,0,12.67,0.0,0,0,0
477,18,4821.43,20.5307,0,17.55,1332.91,0,1,0
477,19,2013.54,59.2449,2,19.83,1497.41,0,0,0
477,20,1023.68,9.4958,0,19.13,2861.39,0,0,0
477,21,2772.04,9.8948,4,21.98,277.47,0,1,0
477,22,3407.25,21.1917,0,6.96,37.21,0,0,0
477,23,13123.04,76.9977,2,7.89,0.0,0,0,0
477,24,4838.78,21.7212,4,12.99,53.61,0,0,0
477,25,1192.08,23.8493,1,19.31,331.21,0,0,0
477,26,7619.06,31.4666,1,7.21,0.0,0,0,0
477,27,5435.36,29.9408,3,7.98,0.0,0,0,0
477,28,3304.07,68.0975,0,19.03,0.0,0,0,0
477,29,1265.86,1.9199,8,13.04,167.62,0,0,0
477,30,15853.98,104.9256,6,9.18,2137.27,0,0,0
477,31,1620.91,1.6484,18,15.18,527.55,0,0,0
477,32,1943.13,7.6763,13,13.66,0.0,0,0,0
477,33,5187.92,16.9182,4,8.48,2117.31,0,0,0
477,34,13829.35,59.7835,0,7.13,3048.4,0,0,0
477,35,1670.58,3.9086,4,9.84,0.0,0,0,0
477,36,8639.09,8.7485,2,7.89,1761.51,0,0,0
477,37,542.19,4.0241,5,22.0,287.04,0,1,0
477,38,534.11,2.5036,3,19.93,0.0,0,0,0
477,39,986.33,15.6339,0,18.96,0.0,0,0,0
477,40,2052.12,7.2753,11,13.57,78.21,0,0,0
477,41,1347.53,7.8334,4,9.84,0.0,0,0,0
477,42,653.19,2.5467,16,15.91,543.76,0,0,0
477,43,1876.94,2.3302,9,11.71,1317.27,0,0,0
477,44,5250.94,26.0574,12,11.26,46.91,0,0,0
477,45,3293.68,21.9109,5,9.82,0.0,0,0,0
477,46,54.3,0.1359,3,21.52,0.0,0,0,0
477,47,663.25,7.9466,1,19.21,0.0,0,0,0
477,48,937.7,7.7363,3,20.11,3901.47,0,0,0
477,49,29.94,0.1276,6,22.66,0.0,0,0,0
477,50,3593.52,10.3307,0,14.39,968.52,0,0,0
478,1,3913.3,10.6407,1,7.26,0.0,0,0,0
478,2,2299.13,23.731,3,14.67,0.0,0,0,0
478,3,578.31,8.9387,5,20.63,109.53,0,0,0
478,4,57.01,6.12,4,21.71,89.58,0,0,0
478,5,48.98,9.3147,5,30.1,183.86,0,1,0
478,6,11.76,0.0506,13,25.11,61.72,0,0,0
478,7,948.1,3.9238,1,19.41,110.19,0,0,0
478,8,12860.51,37.6093,2,7.66,3671.77,0,0,0
478,9,2859.52,16.7031,0,17.69,0.0,0,1,0
478,10,100.58,13.9615,5,30.09,198.23,0,1,0
478,11,1970.41,56.3303,5,20.81,0.0,0,0,0
478,12,14478.98,44.4851,0,6.97,1655.8,0,0,0
478,13,8571.05,9.8357,1,7.22,1444.0,0,0,0
478,14,2017.94,7.3603,4,23.29,377.74,0,1,0
478,15,880.31,1.3315,1,19.45,4505.05,0,0,0
478,16,7943.27,18.3903,3,8.22,0.0,0,0,0
478,17,13729.88,90.442,4,8.87,0.0,0,0,0
478,18,3830.08,20.3215,2,20.44,1327.68,0,1,0
478,19,14236.29,85.5632,7,9.52,1496.46,0,0,0
478,20,6960.91,20.8489,5,8.85,2881.07,0,0,0
478,21,3769.75,9.9491,3,18.98,276.67,0,1,0
478,22,478.29,16.6557,2,19.59,4.95,0,0,0
478,23,13264.55,76.9878,2,7.77,0.0,0,0,0
478,24,3253.38,21.6772,4,16.06,34.91,0,0,0
478,25,8273.65,26.5494,2,7.85,330.42,0,0,0
478,26,1036.68,26.7391,3,20.1,0.0,0,0,0
478,27,4418.52,29.919,2,10.22,0.0,0,0,0
478,28,6479.9,88.5219,0,17.08,0.0,0,0,0
478,29,21.89,0.0708,11,24.3,137.13,0,0,0
478,30,15649.9,105.4182,3,8.46,2156.48,0,0,0
478,31,1657.66,1.6655,13,13.09,538.64,0,0,0
478,32,1826.65,7.624,16,15.19,0.0,0,0,0
478,33,5247.34,16.9977,2,7.57,2129.9,0,0,0
478,34,13773.64,59.6555,2,7.57,3070.61,0,0,0
478,35,1691.17,3.9315,1,8.64,0.0,0,0,0
478,36,8748.43,8.7878,2,7.63,1779.15,0,0,0
478,37,545.82,4.0343,3,21.01,286.23,0,1,0
478,38,3872.44,29.3924,2,7.52,0.0,0,0,0
478,39,4485.11,18.7831,0,11.76,0.0,0,0,0
478,40,33.36,2.6222,12,24.73,55.35,0,0,0
478,41,1220.2,7.7104,12,13.48,0.0,0,0,0
478,42,576.89,2.5158,18,17.89,532.45,0,0,0
478,43,27.74,0.0697,14,25.45,1302.57,0,0,0
478,44,707.52,10.0044,5,20.79,18.73,0,0,0
478,45,496.58,1.1041,3,20.01,0.0,0,0,0
478,46,1418.35,2.7125,5,10.25,0.0,0,0,0
478,47,2470.5,16.6704,3,14.54,0.0,0,0,0
478,48,976.86,0.4651,1,19.48,3881.36,0,0,0
478,49,987.68,2.8325,10,13.63,0.0,0,0,0
478,50,1030.52,0.527,3,20.11,953.12,0,0,0
479,1,3919.45,10.6496,0,7.08,0.0,0,0,0
479,2,4117.01,23.8229,6,9.98,0.0,0,0,0
479,3,4406.83,14.7917,1,7.19,114.87,0,0,0
479,4,1615.05,6.3219,1,8.6,93.94,0,0,0
479,5,1881.82,15.5949,2,19.76,175.02,0,1,0
479,6,588.85,1.551,10,15.29,66.27,0,0,0
479,7,972.31,26.9371,0,19.01,80.08,0,0,0
479,8,12935.51,37.7256,0,7.02,3691.01,0,0,0
479,9,1937.8,16.5168,2,21.99,0.0,0,1,0
479,10,4258.1,18.4021,5,20.08,197.36,0,1,0
479,11,14911.32,71.9263,7,9.36,0.0,0,0,0
479,12,14308.6,44.4544,0,7.21,1671.59,0,0,0
479,13,8541.27,9.8175,2,7.6,1447.61,0,0,0
479,14,3229.3,7.5713,0,17.75,374.85,0,1,0
479,15,6213.04,25.3078,0,6.99,4526.71,0,0,0
479,16,7960.08,18.3818,3,8.26,0.0,0,0,0
479,17,14355.23,90.9233,2,7.55,0.0,0,0,0
479,18,4645.9,20.2744,4,19.49,1337.39,0,1,0
479,19,2066.34,85.292,1,19.43,1464.21,0,0,0
479,20,979.13,1.0689,2,19.82,2864.92,0,0,0
479,21,3798.13,9.9819,0,17.8,275.96,0,1,0
479,22,458.22,2.5951,4,20.24,0.0,0,0,0
479,23,13240.66,77.0133,2,7.73,0.0,0,0,0
479,24,7105.21,22.1018,0,7.21,31.74,0,0,0
479,25,2467.31,26.129,0,16.88,304.75,0,0,0
479,26,7450.35,31.2987,3,8.37,0.0,0,0,0
479,27,5483.68,30.0818,0,7.0,0.0,0,0,0
479,28,20707.14,94.0719,0,8.36,0.0,0,0,0
479,29,1485.47,1.9472,8,11.43,136.14,0,0,0
479,30,2207.22,59.0415,3,20.12,2137.94,0,0,0
479,31,1693.17,1.6821,7,11.06,557.18,0,0,0
479,32,2031.79,7.7428,9,11.81,0.0,0,0,0
479,33,5259.36,17.0183,1,7.32,2137.69,0,0,0
479,34,13148.06,59.5273,2,8.23,3071.77,0,0,0
479,35,59.46,0.1911,4,21.73,0.0,0,0,0
479,36,8773.94,8.8013,1,7.31,1788.02,0,0,0
479,37,549.12,4.0438,1,20.06,285.5,0,1,0
479,38,3825.65,29.318,3,8.09,0.0,0,0,0
479,39,6712.01,18.9125,0,7.1,0.0,0,0,0
479,40,1158.91,7.1594,19,20.68,56.64,0,0,0
479,41,19.53,0.2454,14,25.15,0.0,0,0,0
479,42,766.89,2.569,14,13.37,531.28,0,0,0
479,43,27.74,2.0089,21,27.62,1284.96,0,0,0
479,44,5312.96,26.4958,2,7.92,13.13,0,0,0
479,45,3571.77,22.099,1,7.37,0.0,0,0,0
479,46,20.9,0.0983,11,24.29,0.0,0,0,0
479,47,1284.51,16.9002,0,17.15,0.0,0,0,0
479,48,6792.76,8.8071,4,8.34,3882.94,0,0,0
479,49,1111.51,2.8308,13,13.08,0.0,0,0,0
479,50,7310.86,10.5066,7,9.83,967.73,0,0,0
480,1,552.31,0.5555,2,19.54,0.0,0,0,0
480,2,3685.45,23.9548,2,9.86,0.0,0,0,0
480,3,4378.99,14.7421,3,7.89,135.58,0,0,0
480,4,1600.43,6.2946,3,9.5,105.64,0,0,0
480,5,2116.19,15.6535,0,17.86,174.32,0,1,0
480,6,709.4,1.5546,15,14.93,77.21,0,0,0
480,7,6629.44,31.5923,1,7.47,77.14,0,0,0
480,8,12891.9,37.658,1,7.39,3703.63,0,0,0
480,9,2748.47,16.4811,4,19.81,0.0,0,1,0
480,10,4283.85,18.5056,1,18.37,194.37,0,1,0
480,11,15240.0,72.7608,0,6.98,0.0,0,0,0
480,12,14469.58,44.4697,0,7.05,1680.35,0,0,0
480,13,950.58,8.4174,11,22.87,1437.1,0,0,0
480,14,74.5,2.8496,2,29.13,344.66,0,1,0
480,15,5021.23,25.1073,0,9.67,4525.42,0,0,0
480,16,1153.93,8.3743,1,19.4,0.0,0,0,0
480,17,14361.83,90.9455,1,7.5,0.0,0,0,0
480,18,4615.75,20.2378,3,19.46,1341.65,0,1,0
480,19,14494.94,86.5972,0,7.09,1461.26,0,0,0
480,20,6762.48,20.9958,0,7.66,2876.29,0,0,0
480,21,3767.71,9.958,0,17.9,275.26,0,1,0
480,22,495.9,1.1586,0,19.02,0.0,0,0,0
480,23,13278.29,76.9593,2,7.84,0.0,0,0,0
480,24,7148.2,22.0372,2,7.74,30.96,0,0,0
480,25,8296.76,26.5886,2,7.55,303.99,0,0,0
480,26,4076.44,31.0284,4,14.88,0.0,0,0,0
480,27,5445.18,29.9695,2,7.78,0.0,0,0,0
480,28,22419.26,93.8127,3,8.07,0.0,0,0,0
480,29,1508.14,1.9612,4,9.96,135.29,0,0,0
480,30,15966.43,105.2828,4,8.5,2149.1,0,0,0
480,31,385.07,1.5229,11,21.71,539.56,0,0,0
480,32,2049.19,7.7739,7,10.99,0.0,0,0,0
480,33,5077.39,16.996,1,7.78,2140.7,0,0,0
480,34,13731.5,59.5587,3,7.91,3093.68,0,0,0
480,35,1689.8,3.93,1,8.72,0.0,0,0,0
480,36,8788.21,8.809,0,7.13,1801.13,0,0,0
480,37,15.53,3.7592,6,30.69,257.29,0,1,0
480,38,1211.17,29.094,0,16.72,0.0,0,0,0
480,39,961.17,13.2096,1,19.37,0.0,0,0,0
480,40,2124.42,7.178,19,15.7,63.01,0,0,0
480,41,1315.5,7.7451,10,12.16,0.0,0,0,0
480,42,587.23,2.5371,15,16.57,520.08,0,0,0
480,43,1838.63,2.308,14,13.67,1288.22,0,0,0
480,44,5455.66,26.5877,0,7.12,12.42,0,0,0
480,45,3606.33,22.0306,2,7.87,0.0,0,0,0
480,46,1414.59,2.7007,9,11.68,0.0,0,0,0
480,47,4612.05,17.1081,0,7.01,0.0,0,0,0
480,48,6865.18,8.8394,2,7.72,3888.22,0,0,0
480,49,1124.3,2.8459,10,11.99,0.0,0,0,0
480,50,7546.68,10.627,2,7.68,982.43,0,0,0
481,1,3761.34,10.5238,7,9.63,0.0,0,0,0
481,2,632.08,1.3803,1,19.39,0.0,0,0,0
481,3,4350.32,14.6909,4,8.6,143.43,0,0,0
481,4,1613.21,6.3184,1,8.71,120.15,0,0,0
481,5,2032.54,15.4355,5,20.56,173.44,0,1,0
481,6,11.76,1.3269,20,27.16,59.32,0,0,0
481,7,6647.77,31.6023,1,7.37,74.28,0,0,0
481,8,12505.75,37.5633,2,8.14,3717.02,0,0,0
481,9,2757.35,16.5095,2,18.99,0.0,0,1,0
481,10,4136.99,18.3485,4,19.91,191.14,0,1,0
481,11,14107.93,71.9614,6,9.79,0.0,0,0,0
481,12,14359.14,44.2893,3,7.89,1690.37,0,0,0
481,13,8505.94,9.796,3,8.06,1445.9,0,0,0
481,14,2972.78,7.4933,2,19.69,340.89,0,1,0
481,15,6173.99,25.2232,2,7.69,4530.13,0,0,0
481,16,8076.25,18.4381,2,7.61,0.0,0,0,0
481,17,1989.85,86.0065,2,19.86,0.0,0,0,0
481,18,4573.66,20.3206,0,18.18,1351.17,0,1,0
481,19,14573.45,86.6291,0,6.97,1460.56,0,0,0
481,20,975.56,16.2968,3,19.88,2869.33,0,0,0
481,21,87.25,0.1548,1,28.74,245.11,0,1,0
481,22,492.22,16.7858,1,19.14,0.0,0,0,0
481,23,11587.63,76.9949,1,9.15,0.0,0,0,0
481,24,7164.66,22.0641,1,7.48,30.21,0,0,0
481,25,8182.2,26.3939,6,9.06,303.09,0,0,0
481,26,2989.13,31.0475,2,16.24,0.0,0,0,0
481,27,5466.38,30.0313,1,7.35,0.0,0,0,0
481,28,22525.88,94.2183,0,7.18,0.0,0,0,0
481,29,1525.26,1.9717,1,8.85,134.55,0,0,0
481,30,13707.49,105.5469,2,9.78,2153.2,0,0,0
481,31,1514.04,1.6313,13,14.26,543.16,0,0,0
481,32,2069.19,7.8096,4,10.05,0.0,0,0,0
481,33,5242.28,16.9943,1,7.52,2150.7,0,0,0
481,34,13846.34,59.8225,0,6.99,3103.85,0,0,0
481,35,1693.57,3.9341,0,8.5,0.0,0,0,0
481,36,1194.21,1.6645,3,20.1,1777.53,0,0,0
481,37,15.53,1.4373,12,33.21,226.77,0,1,0
481,38,563.14,26.5932,0,19.11,0.0,0,0,0
481,39,6618.26,18.8998,1,7.4,0.0,0,0,0
481,40,2226.1,7.2742,13,13.03,76.16,0,0,0
481,41,1337.51,7.8058,6,10.57,0.0,0,0,0
481,42,723.18,2.5755,10,12.96,515.15,0,0,0
481,43,1808.12,2.2974,15,13.96,1291.43,0,0,0
481,44,5462.58,26.6056,0,6.98,149.15,0,0,0
481,45,3633.28,22.1178,0,7.06,0.0,0,0,0
481,46,20.9,0.1007,10,24.14,0.0,0,0,0
481,47,4390.59,17.0778,0,7.68,0.0,0,0,0
481,48,6870.2,8.8549,0,7.21,3901.35,0,0,0
481,49,1141.94,2.8668,6,10.49,0.0,0,0,0
481,50,1054.24,5.304,2,19.76,969.06,0,0,0
482,1,558.52,10.2803,1,19.37,0.0,0,0,0
482,2,3712.39,24.0736,1,9.46,0.0,0,0,0
482,3,1776.38,14.4492,4,16.57,134.17,0,0,0
482,4,1606.65,6.3062,2,9.12,133.71,0,0,0
482,5,2075.58,15.5608,0,18.3,172.72,0,1,0
482,6,11.76,0.0372,18,26.61,35.66,0,0,0
482,7,4606.99,31.4011,0,11.43,62.34,0,0,0
482,8,12797.65,37.661,1,7.39,3727.81,0,0,0
482,9,2654.35,16.473,1,19.12,0.0,0,1,0
482,10,100.58,5.6138,0,28.25,161.04,0,1,0
482,11,14839.92,72.64,1,7.56,0.0,0,0,0
482,12,14476.51,44.481,0,6.99,1700.45,0,0,0
482,13,8412.64,9.7638,4,8.62,1455.52,0,0,0
482,14,3161.96,7.5194,0,18.17,340.19,0,1,0
482,15,6108.74,25.2398,1,7.57,4548.04,0,0,0
482,16,7981.9,18.4529,1,7.47,0.0,0,0,0
482,17,13803.99,90.8975,1,7.98,0.0,0,0,0
482,18,4444.3,20.1662,2,19.38,1369.02,0,1,0
482,19,2012.14,56.5095,2,19.84,1430.38,0,0,0
482,20,969.72,20.5125,3,19.97,2849.13,0,0,0
482,21,3671.5,9.8759,2,18.87,244.35,0,1,0
482,22,3371.89,21.0747,3,8.11,0.0,0,0,0
482,23,1903.46,72.1835,1,19.38,0.0,0,0,0
482,24,7167.53,22.0723,1,7.34,27.34,0,0,0
482,25,8281.3,26.5624,2,7.75,302.31,0,0,0
482,26,7617.25,31.4626,1,7.23,0.0,0,0,0
482,27,5462.36,30.0196,1,7.43,0.0,0,0,0
482,28,22486.58,93.9274,2,7.8,0.0,0,0,0
482,29,1528.93,1.974,1,8.61,133.83,0,0,0
482,30,16171.22,105.8265,1,7.39,2155.85,0,0,0
482,31,24.86,1.0779,16,25.91,530.45,0,0,0
482,32,2091.27,7.849,2,9.01,0.0,0,0,0
482,33,5220.18,17.0252,0,7.25,2152.24,0,0,0
482,34,1912.88,12.4004,2,19.84,3098.0,0,0,0
482,35,1642.39,3.8757,7,11.14,0.0,0,0,0
482,36,8724.89,8.7752,3,7.92,1783.8,0,0,0
482,37,406.01,3.8499,17,29.5,219.79,0,1,0
482,38,3861.78,29.4172,1,7.35,0.0,0,0,0
482,39,979.3,1.0296,0,19.07,0.0,0,0,0
482,40,2246.95,7.3059,10,12.14,83.22,0,0,0
482,41,1345.77,7.8285,4,9.97,0.0,0,0,0
482,42,11.53,0.0735,15,25.73,486.61,0,0,0
482,43,1869.16,2.3257,10,12.11,1300.77,0,0,0
482,44,743.47,16.287,3,20.06,116.85,0,0,0
482,45,3608.85,22.0387,2,7.8,0.0,0,0,0
482,46,20.9,0.0786,15,25.6,0.0,0,0,0
482,47,514.9,0.6267,10,22.77,0.0,0,0,0
482,48,6893.38,8.8587,1,7.27,3904.63,0,0,0
482,49,16.67,2.5259,17,26.25,0.0,0,0,0
482,50,1070.33,9.7642,2,19.53,958.6,0,0,0
483,1,3886.27,10.6017,3,8.02,0.0,0,0,0
483,2,4417.47,24.0764,1,7.25,0.0,0,0,0
483,3,4172.79,14.6978,3,8.68,141.9,0,0,0
483,4,1604.22,6.3017,2,9.26,139.15,0,0,0
483,5,1975.05,15.461,2,19.43,169.35,0,1,0
483,6,782.28,1.578,13,13.29,50.5,0,0,0
483,7,877.61,30.9069,4,20.58,32.09,0,0,0
483,8,12936.03,37.7264,0,7.01,3737.45,0,0,0
483,9,65.16,11.6267,0,28.34,0.0,0,1,0
483,10,4026.56,18.3497,1,19.01,155.39,0,1,0
483,11,15232.21,72.741,0,7.04,0.0,0,0,0
483,12,14380.67,44.3244,2,7.72,1713.63,0,0,0
483,13,8493.14,9.7882,3,8.22,1461.93,0,0,0
483,14,3130.92,7.4969,0,18.39,339.47,0,1,0
483,15,6159.45,25.1918,3,7.95,4559.98,0,0,0
483,16,8016.76,18.4195,2,7.8,0.0,0,0,0
483,17,1924.43,86.9434,4,20.36,0.0,0,0,0
483,18,4482.55,20.1739,1,18.9,1372.7,0,1,0
483,19,14566.76,86.6079,0,7.02,1429.67,0,0,0
483,20,959.0,16.7132,3,20.13,2825.49,0,0,0
483,21,3430.7,9.6553,10,23.28,241.13,0,1,0
483,22,1983.16,21.0405,1,13.17,0.0,0,0,0
483,23,13302.71,77.0343,2,7.64,0.0,0,0,0
483,24,6331.41,21.9942,1,8.94,18.94,0,0,0
483,25,8220.78,26.4985,3,8.22,299.29,0,0,0
483,26,7564.62,31.3471,3,7.99,0.0,0,0,0
483,27,5391.24,29.8121,5,8.86,0.0,0,0,0
483,28,22655.4,94.1679,1,7.26,0.0,0,0,0
483,29,1502.07,1.9609,2,9.17,130.61,0,0,0
483,30,2376.39,98.6265,0,18.97,2134.12,0,0,0
483,31,1674.57,1.6735,10,12.12,544.38,0,0,0
483,32,2038.4,7.7754,6,10.8,0.0,0,0,0
483,33,5208.81,16.9315,4,8.38,2175.26,0,0,0
483,34,13815.92,59.7527,1,7.24,3110.13,0,0,0
483,35,1673.46,3.9118,3,9.67,0.0,0,0,0
483,36,8758.54,8.7931,1,7.5,1798.06,0,0,0
483,37,449.55,3.8511,17,28.77,216.09,0,1,0
483,38,3859.89,29.3419,3,7.88,0.0,0,0,0
483,39,6730.69,18.895,1,7.32,0.0,0,0,0
483,40,33.36,0.2498,12,24.7,78.49,0,0,0
483,41,1316.46,7.7478,10,12.09,0.0,0,0,0
483,42,38.04,2.4525,15,25.29,457.43,0,0,0
483,43,27.74,0.0789,12,24.75,1287.35,0,0,0
483,44,5065.46,26.5567,1,8.27,111.95,0,0,0
483,45,3496.05,21.9867,3,8.55,0.0,0,0,0
483,46,1017.62,2.6256,13,16.38,0.0,0,0,0
483,47,1761.09,16.6438,5,17.36,0.0,0,0,0
483,48,6898.57,8.8622,1,7.19,3910.25,0,0,0
483,49,16.67,2.6328,20,27.19,0.0,0,0,0
483,50,7447.5,10.6349,1,7.52,973.37,0,0,0
484,1,543.43,6.1667,2,19.79,0.0,0,0,0
484,2,4414.31,24.0497,1,7.46,0.0,0,0,0
484,3,4165.14,14.7449,0,7.82,147.4,0,0,0
484,4,56.39,0.3066,4,21.75,125.95,0,0,0
484,5,2026.13,15.4444,1,19.08,168.6,0,1,0
484,6,11.76,0.0458,15,25.66,40.77,0,0,0
484,7,6497.53,31.3538,6,9.11,28.83,0,0,0
484,8,12860.78,37.6097,2,7.66,3753.36,0,0,0
484,9,2528.68,16.4007,0,19.11,0.0,0,1,0
484,10,3115.8,18.1233,2,21.74,148.63,0,1,0
484,11,15151.36,72.5357,2,7.62,0.0,0,0,0
484,12,14048.66,44.2921,2,7.89,1723.07,0,0,0
484,13,8302.73,9.6721,10,10.67,1472.77,0,0,0
484,14,74.5,0.1175,1,28.61,309.35,0,1,0
